cpc,cohesin,e,time,distances
0.173,0.09,0.0075,3.311157e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.326416e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.433228e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.448486e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.463745e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.479004e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.494263e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.509521e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.524780e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.540039e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.906250e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.921509e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.936768e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,3.952026e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,4.119873e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,4.135132e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,4.150391e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,4.165649e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 1.13290166450063 1.13872418832197 0.773587052684436] 
0.173,0.09,0.0075,4.455566e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,4.470825e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,4.486084e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,4.501343e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,4.989624e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.004883e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.020142e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.035400e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.050659e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.065918e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.081177e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.096436e-03,[0.692630954703445 0.766209798592903 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.187988e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.203247e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.218506e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.233765e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.340576e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.355835e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.371094e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.386353e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.645752e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.661011e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.676270e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,5.691528e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.179810e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.195068e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.210327e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.225586e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.347656e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.362915e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.378174e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.393433e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.408691e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.423950e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.439209e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.454468e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.469727e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.484985e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,6.500244e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,7.293701e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,7.308960e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,7.324219e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,7.339478e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,7.736206e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,7.751465e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,7.766724e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,7.781982e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,8.102417e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,8.117676e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,8.132935e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,8.148193e-03,[0.542701541213317 0.40109731470456 0.515041897378472 0.433963911684384 0.403156498417596 0.743503384629978 0.930714403529321 0.532706970728802 0.808204478564476 0.773587052684436] 
0.173,0.09,0.0075,1.075745e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.077271e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.078796e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.080322e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.081848e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.124573e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.126099e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.127625e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.129150e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.144409e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.145935e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.147461e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.159668e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.161194e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.162720e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.164246e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.185608e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.187134e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
0.173,0.09,0.0075,1.188660e-02,[0.542701541213317 0.40109731470456 0.515041897378472 0.83712041010198 0.743503384629978 0.930714403529321 0.532706970728802 0.6433009766199 0.407439255974428 0.531051298654584] 
