cpc,cohesin,e,time,arm_length,distances
0.125,0.09,0.0075,0.009322,2.345070,[0.356559414629914 0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.363266195067275 0.141018667238107 0.626426332359807 0.310089435773131] 
0.125,0.09,0.0075,0.018080,1.503250,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.011273,2.284940,[0.356559414629914 0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382 0.626426332359807 0.310089435773131] 
0.125,0.09,0.0075,0.027550,1.262730,1.13980068324011 
0.125,0.09,0.0075,0.001697,1.142470,[] 
0.125,0.09,0.0075,0.029585,1.924160,[0.513460053162098 1.39625748836594 1.13980068324011] 
0.125,0.09,0.0075,0.019850,2.465330,[0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382 0.936515768132938] 
0.125,0.09,0.0075,0.018365,1.022210,[0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.004401,2.104550,[] 
0.125,0.09,0.0075,0.000862,1.202600,[] 
0.125,0.09,0.0075,0.017033,1.623510,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.000891,2.284940,[] 
0.125,0.09,0.0075,0.021170,2.405200,[0.513460053162098 0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382 0.936515768132938] 
0.125,0.09,0.0075,0.006367,1.984290,[0.879878130255981 1.02983941127206 0.635515820934725 0.504284862305382 0.626426332359807] 
0.125,0.09,0.0075,0.007591,1.443120,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.363266195067275 0.141018667238107] 
0.125,0.09,0.0075,0.028516,1.743770,[1.39625748836594 1.13980068324011] 
0.125,0.09,0.0075,0.005409,1.142470,[] 
0.125,0.09,0.0075,0.023750,1.563380,[0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.001190,1.262730,[] 
0.125,0.09,0.0075,0.009195,1.743770,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.363266195067275 0.141018667238107] 
0.125,0.09,0.0075,0.028761,1.924160,[0.513460053162098 1.39625748836594 1.13980068324011] 
0.125,0.09,0.0075,0.007939,1.382990,[0.393075556848422 0.638334061400575 0.635515820934725 0.363266195067275 0.141018667238107] 
0.125,0.09,0.0075,0.003624,1.202600,[] 
0.125,0.09,0.0075,0.018060,2.164680,[0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382 0.936515768132938] 
0.125,0.09,0.0075,0.019188,1.322860,[0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.025999,2.044420,[0.513460053162098 0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.026678,2.405200,[0.513460053162098 0.757923426965365 0.638334061400575 1.13980068324011 0.936515768132938] 
0.125,0.09,0.0075,0.001581,1.142470,[] 
0.125,0.09,0.0075,0.022578,1.864030,[0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.025533,2.224810,[0.513460053162098 0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382 0.936515768132938] 
0.125,0.09,0.0075,0.014319,1.623510,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.002231,1.803900,1.75382856417153 
0.125,0.09,0.0075,0.002696,2.645720,[] 
0.125,0.09,0.0075,0.005949,1.443120,[1.02983941127206 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.023129,1.623510,[0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.012103,1.202600,[0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.024576,1.683640,[0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.004396,1.082340,0.970655617539212 
0.125,0.09,0.0075,0.021777,2.164680,[0.513460053162098 0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382 0.936515768132938] 
0.125,0.09,0.0075,0.004453,2.405200,[1.02227669006737 1.02983941127206 0.970655617539212 1.13865755192337] 
0.125,0.09,0.0075,0.024910,1.803900,[0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.016202,1.563380,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.028552,1.683640,[1.39625748836594 1.13980068324011] 
0.125,0.09,0.0075,0.002242,2.345070,[1.73738330544586 1.75382856417153] 
0.125,0.09,0.0075,0.027737,2.164680,[0.513460053162098 1.39625748836594 1.13980068324011 0.936515768132938] 
0.125,0.09,0.0075,0.010675,2.645720,[0.356559414629914 0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.363266195067275 0.141018667238107 0.626426332359807 0.310089435773131 0.409942880322506] 
0.125,0.09,0.0075,0.001987,2.104550,1.75382856417153 
0.125,0.09,0.0075,0.028687,1.623510,[1.39625748836594 1.13980068324011] 
0.125,0.09,0.0075,0.019287,1.623510,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.012491,1.443120,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.017711,1.743770,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.010306,0.962080,[0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.006461,3.186890,[0.281047862200472 0.477589054421612 0.356559414629914 0.879878130255981 1.02983941127206 0.635515820934725 0.504284862305382 0.626426332359807 0.310089435773131 0.409942880322506 0.460461851640165] 
0.125,0.09,0.0075,0.001123,1.503250,[] 
0.125,0.09,0.0075,0.004555,1.022210,[] 
0.125,0.09,0.0075,0.011084,0.962080,[0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.026028,1.443120,[0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.013095,1.082340,[0.393075556848422 0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.018930,0.962080,[0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.011510,1.202600,[0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.024847,1.022210,[0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.022742,0.962080,[0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.003726,2.044420,[1.43413761648694 1.56420052496295] 
0.125,0.09,0.0075,0.002750,1.382990,[] 
0.125,0.09,0.0075,0.019594,1.262730,[0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.011206,1.924160,[0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382 0.626426332359807] 
0.125,0.09,0.0075,0.003198,0.601300,[] 
0.125,0.09,0.0075,0.018507,1.683640,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.018440,0.901950,[0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.027043,1.864030,[1.39625748836594 1.13980068324011] 
0.125,0.09,0.0075,0.017979,0.962080,[0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.014397,2.224810,[0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382 0.936515768132938] 
0.125,0.09,0.0075,0.017107,1.803900,[0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.029129,1.864030,[1.39625748836594 1.13980068324011] 
0.125,0.09,0.0075,0.015379,0.962080,[0.638334061400575 0.635515820934725] 
0.125,0.09,0.0075,0.010341,1.202600,[0.393075556848422 0.638334061400575 0.635515820934725 0.363266195067275 0.141018667238107] 
0.125,0.09,0.0075,0.029147,0.901950,[] 
0.125,0.09,0.0075,0.029416,1.924160,[0.513460053162098 1.39625748836594 1.13980068324011] 
0.125,0.09,0.0075,0.026573,1.984290,[0.513460053162098 0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.021988,1.924160,[0.513460053162098 0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.019708,1.382990,[0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.021742,1.683640,[0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.012923,1.262730,[0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.011847,1.322860,[0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.006458,2.465330,[0.356559414629914 0.879878130255981 1.02983941127206 0.635515820934725 0.504284862305382 0.626426332359807 0.310089435773131] 
0.125,0.09,0.0075,0.026132,1.202600,[0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.027922,1.202600,1.13980068324011 
0.125,0.09,0.0075,0.028125,2.765980,[0.513460053162098 1.39625748836594 1.13980068324011 0.936515768132938] 
0.125,0.09,0.0075,0.003154,3.848320,2.82749252075581 
0.125,0.09,0.0075,0.001717,1.503250,[] 
0.125,0.09,0.0075,0.004851,2.525460,[0.356559414629914 0.879878130255981 1.02983941127206 0.970655617539212 0.990612298441651 0.524991415714688] 
0.125,0.09,0.0075,0.015630,1.322860,[0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.002066,1.683640,[] 
0.125,0.09,0.0075,0.000301,3.066630,[] 
0.125,0.09,0.0075,0.002716,1.503250,[] 
0.125,0.09,0.0075,0.017995,2.826110,[0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382 0.936515768132938] 
0.125,0.09,0.0075,0.001660,1.984290,[] 
0.125,0.09,0.0075,0.019495,2.104550,[0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382 0.936515768132938] 
0.125,0.09,0.0075,0.017056,2.044420,[0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.504284862305382] 
0.125,0.09,0.0075,0.002187,1.984290,[] 
0.125,0.09,0.0075,0.007155,2.104550,[0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.363266195067275 0.141018667238107 0.626426332359807 0.310089435773131] 
0.125,0.09,0.0075,0.010400,3.066630,[0.281047862200472 0.477589054421612 0.356559414629914 0.513460053162098 0.364847870116943 0.393075556848422 0.638334061400575 0.635515820934725 0.363266195067275 0.141018667238107 0.626426332359807 0.310089435773131 0.409942880322506 0.460461851640165] 
0.125,0.09,0.0075,0.003752,3.066630,[1.39335490426888 1.43413761648694 1.56420052496295 1.38252065837277] 
0.125,0.09,0.0075,0.021896,3.848320,[1.115196331252 0.513460053162098 0.757923426965365 0.638334061400575 0.635515820934725 0.504284862305382 0.936515768132938 0.870404731962671] 
0.15,0.09,0.0075,0.013370,1.082340,[0.983911470935635 0.581378039987182] 
0.15,0.09,0.0075,0.000528,3.487540,[] 
0.15,0.09,0.0075,0.020448,1.924160,[0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369] 
0.15,0.09,0.0075,0.026421,2.826110,[0.750786908791754 1.47776445540375 1.57713641643255 0.367026521100159 0.614114551842861] 
0.15,0.09,0.0075,0.004193,2.645720,[1.22166362570255 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.669596575231232] 
0.15,0.09,0.0075,0.024319,1.443120,[0.983911470935635 0.581378039987182] 
0.15,0.09,0.0075,0.007582,2.044420,[0.329242227222795 0.493852984468115 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.46164614805087 0.367026521100159] 
0.15,0.09,0.0075,0.000731,1.623510,[] 
0.15,0.09,0.0075,0.015915,1.322860,[0.983911470935635 0.581378039987182] 
0.15,0.09,0.0075,0.028032,2.705850,[0.750786908791754 1.47776445540375 1.57713641643255 0.367026521100159 0.614114551842861] 
0.15,0.09,0.0075,0.023068,2.886240,[0.625669580754206 0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159 0.614114551842861] 
0.15,0.09,0.0075,0.012135,0.901950,[0.560585551582309 0.581378039987182] 
0.15,0.09,0.0075,0.021521,3.547670,[0.223146208595187 0.625669580754206 0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159 0.614114551842861] 
0.15,0.09,0.0075,0.014430,1.382990,[0.983911470935635 0.581378039987182 0.534112228394498] 
0.15,0.09,0.0075,0.013225,3.487540,[0.223146208595187 0.625669580754206 0.421544681568958 0.329242227222795 0.493852984468115 0.983911470935635 0.581378039987182 0.534112228394498 0.46164614805087 0.367026521100159 0.614114551842861 0.41601026904956] 
0.15,0.09,0.0075,0.028249,3.547670,[0.848815789349392 0.750786908791754 1.47776445540375 1.57713641643255 0.367026521100159 0.614114551842861] 
0.15,0.09,0.0075,0.017349,3.607800,[0.223146208595187 0.625669580754206 0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159 0.614114551842861 0.41601026904956] 
0.15,0.09,0.0075,0.023488,2.405200,[0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159] 
0.15,0.09,0.0075,0.021423,1.322860,[0.983911470935635 0.581378039987182] 
0.15,0.09,0.0075,0.004260,2.044420,[0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.669596575231232] 
0.15,0.09,0.0075,0.020766,3.126760,[0.223146208595187 0.625669580754206 0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159 0.614114551842861 0.41601026904956] 
0.15,0.09,0.0075,0.011797,2.645720,[0.421544681568958 0.329242227222795 0.493852984468115 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.46164614805087 0.367026521100159 0.614114551842861] 
0.15,0.09,0.0075,0.003828,1.503250,[0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498] 
0.15,0.09,0.0075,0.019205,2.465330,[0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159] 
0.15,0.09,0.0075,0.014906,2.104550,[0.329242227222795 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159] 
0.15,0.09,0.0075,0.001917,1.082340,[] 
0.15,0.09,0.0075,0.015685,2.886240,[0.625669580754206 0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159 0.614114551842861] 
0.15,0.09,0.0075,0.009422,2.345070,[0.421544681568958 0.329242227222795 0.493852984468115 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.46164614805087 0.367026521100159] 
0.15,0.09,0.0075,0.025610,2.585590,[0.750786908791754 0.493852984468115 0.983911470935635 1.57713641643255 0.367026521100159] 
0.15,0.09,0.0075,0.000269,2.164680,[] 
0.15,0.09,0.0075,0.006067,0.962080,[0.423325919353326 0.560585551582309 0.581378039987182] 
0.15,0.09,0.0075,0.026376,2.345070,[0.750786908791754 1.47776445540375 1.57713641643255 0.367026521100159] 
0.15,0.09,0.0075,0.006531,3.066630,[0.625669580754206 0.421544681568958 0.329242227222795 0.493852984468115 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.669596575231232 0.773190645762659 0.41601026904956] 
0.15,0.09,0.0075,0.009514,3.066630,[0.223146208595187 0.625669580754206 0.421544681568958 0.329242227222795 0.493852984468115 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.46164614805087 0.367026521100159 0.614114551842861 0.41601026904956] 
0.15,0.09,0.0075,0.010300,2.164680,[0.329242227222795 0.493852984468115 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.46164614805087 0.367026521100159] 
0.15,0.09,0.0075,0.023959,1.082340,[0.983911470935635 0.581378039987182] 
0.15,0.09,0.0075,0.017101,2.345070,[0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159] 
0.15,0.09,0.0075,0.024350,2.525460,[0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159] 
0.15,0.09,0.0075,0.002580,2.104550,3.07232897845354 
0.15,0.09,0.0075,0.005753,3.607800,[0.625669580754206 0.329971821516925 0.914668071742944 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.669596575231232 0.910787902383662] 
0.15,0.09,0.0075,0.018846,2.525460,[0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159] 
0.15,0.09,0.0075,0.001912,1.563380,[] 
0.15,0.09,0.0075,0.022241,2.104550,[0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159] 
0.15,0.09,0.0075,0.018062,2.284940,[0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159] 
0.15,0.09,0.0075,0.023900,2.946370,[0.625669580754206 0.750786908791754 0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159 0.614114551842861] 
0.15,0.09,0.0075,0.004807,2.345070,[0.914668071742944 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.669596575231232] 
0.15,0.09,0.0075,0.022086,1.864030,[0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369] 
0.15,0.09,0.0075,0.022656,1.382990,[0.983911470935635 0.581378039987182] 
0.15,0.09,0.0075,0.026375,2.765980,[0.750786908791754 1.47776445540375 1.57713641643255 0.367026521100159 0.614114551842861] 
0.15,0.09,0.0075,0.012845,1.683640,[0.493852984468115 0.983911470935635 0.581378039987182 0.534112228394498 0.46164614805087] 
0.15,0.09,0.0075,0.005609,3.667930,[1.87030947401407 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.669596575231232 0.910787902383662] 
0.15,0.09,0.0075,0.009067,2.585590,[0.421544681568958 0.329242227222795 0.493852984468115 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498 0.46164614805087 0.367026521100159] 
0.15,0.09,0.0075,0.009596,0.901950,[0.560585551582309 0.581378039987182] 
0.15,0.09,0.0075,0.013223,1.563380,[0.493852984468115 0.983911470935635 0.581378039987182 0.534112228394498] 
0.15,0.09,0.0075,0.010826,1.382990,[0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498] 
0.15,0.09,0.0075,0.018715,2.104550,[0.493852984468115 0.983911470935635 0.581378039987182 0.995758376445369 0.367026521100159] 
0.15,0.09,0.0075,0.028084,1.924160,[1.47776445540375 1.57713641643255] 
0.15,0.09,0.0075,0.008582,1.382990,[0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498] 
0.15,0.09,0.0075,0.007315,1.503250,[0.493852984468115 0.423325919353326 0.560585551582309 0.581378039987182 0.534112228394498] 
