date,name,language,nx,epsilon,dt,tol,timesteps,max_it_CH,time (secs)
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-6,1.0e-5,8000,10000,546.155669214
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-6,1.0e-5,8000,10000,568.561458799
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,1.52587890625e-6,1.0e-5,19661,10000,6712.176953037
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,1.52587890625e-6,1.0e-5,19661,10000,6912.587199778
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,1.52587890625e-6,1.0e-5,19661,10000,59484.622304327
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,1.52587890625e-6,1.0e-5,19661,10000,8237.368499473
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,1.52587890625e-6,1.0e-5,19661,10000,6674.189461383
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,1.52587890625e-6,1.0e-5,19661,10000,179596.626123927
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,1.52587890625e-6,1.0e-5,19661,10000,80832.097306756
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,2.5e-5,1.0e-5,2000,10000,1008.573138425
NaN,CPC_geometry_alpha_0,Julia,512,0.0192,2.5e-5,1.0e-5,2000,10000,1109.449120896
NaN,CPC_geometry_alpha_0,Julia,512,0.0192,2.5e-5,1.0e-5,2000,10000,1096.223729949
NaN,CPC_geometry_alpha_0,Julia,256,0.0096,1.52587890625e-6,1.0e-5,19661,10000,3068.194028057
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,1.52587890625e-6,1.0e-5,19661,10000,10801.073452168
NaN,CPC_geometry_alpha_0,Julia,512,0.0096,1.52587890625e-6,1.0e-5,9830,10000,67560.247173831
2024-10-04T09:11:58.540,spinodal_smoothed,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,3200,10000,81.651463495
2024-10-04T09:14:38.450,spinodal_smoothed,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,3200,10000,65.677341888
2024-10-04T09:17:02.113,spinodal_smoothed,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,3200,10000,74.214431074
2024-10-04T09:20:45.094,spinodal_smoothed,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,3200,10000,69.093721805
2024-10-04T09:47:34.660,spinodal_smoothed,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,3200,10000,49.06175603
2024-10-04T09:50:53.080,spinodal_smoothed,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,3200,10000,71.660997887
2024-10-04T10:18:50.550,spinodal_smoothed,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,3200,10000,42.332906018
2024-10-04T10:52:25.146,spinodal_smoothed,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,3200,10000,40.602082806
2024-10-04T10:55:38.844,spinodal_smoothed,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,3200,10000,52.655121876
2024-10-08T13:46:04.018,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,6.25e-6,0.0001,4800,10000,5.6679542
2024-10-08T13:46:10.906,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,1.25e-5,0.0001,2400,10000,2.403358995
2024-10-08T13:46:13.310,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,2.5e-5,0.0001,1200,10000,1.210419008
2024-10-08T13:46:14.522,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,5.0e-5,0.0001,600,10000,0.651679819
2024-10-08T13:46:15.175,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,0.0001,0.0001,300,10000,0.348085484
2024-10-08T13:46:15.524,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,6.25e-6,1.0e-5,4800,10000,5.338532853
2024-10-08T13:46:20.864,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,1.25e-5,1.0e-5,2400,10000,2.947934731
2024-10-08T13:46:23.813,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,2.5e-5,1.0e-5,1200,10000,1.531075362
2024-10-08T13:46:25.346,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,5.0e-5,1.0e-5,600,10000,0.982516453
2024-10-08T13:46:26.330,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,0.0001,1.0e-5,300,10000,0.511098434
2024-10-08T13:46:26.842,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,6.25e-6,1.0e-6,4800,10000,6.398922507
2024-10-08T13:46:33.243,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,1.25e-5,1.0e-6,2400,10000,3.263181876
2024-10-08T13:46:36.508,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,2.5e-5,1.0e-6,1200,10000,1.959426781
2024-10-08T13:46:38.469,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,5.0e-5,1.0e-6,600,10000,1.080004608
2024-10-08T13:46:39.551,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,0.0001,1.0e-6,300,10000,0.545451765
2024-10-08T13:46:40.098,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,6.25e-6,1.0e-7,4800,10000,6.821201937
2024-10-08T13:46:46.921,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,1.25e-5,1.0e-7,2400,10000,4.249477856
2024-10-08T13:46:51.172,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,2.5e-5,1.0e-7,1200,10000,2.315845357
2024-10-08T13:46:53.490,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,5.0e-5,1.0e-7,600,10000,1.239755652
2024-10-08T13:46:54.731,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,0.0001,1.0e-7,300,10000,0.711010046
2024-10-08T13:46:55.444,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,6.25e-6,0.0001,4800,10000,22.519874484
2024-10-08T13:47:17.970,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,1.25e-5,0.0001,2400,10000,12.292151436
2024-10-08T13:47:30.267,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,2.5e-5,0.0001,1200,10000,6.901742837
2024-10-08T13:47:37.174,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,5.0e-5,0.0001,600,10000,3.848536669
2024-10-08T13:47:41.030,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,0.0001,0.0001,300,10000,2.031300276
2024-10-08T13:47:43.067,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,6.25e-6,1.0e-5,4800,10000,24.13370137
2024-10-08T13:48:07.206,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,1.25e-5,1.0e-5,2400,10000,14.580785227
2024-10-08T13:48:21.792,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,2.5e-5,1.0e-5,1200,10000,8.371628576
2024-10-08T13:48:30.173,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,5.0e-5,1.0e-5,600,10000,4.543875967
2024-10-08T13:48:34.722,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,0.0001,1.0e-5,300,10000,2.580567715
2024-10-08T13:48:37.308,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,4800,10000,25.933162764
2024-10-08T13:49:03.246,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,1.25e-5,1.0e-6,2400,10000,14.37034328
2024-10-08T13:49:17.621,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,2.5e-5,1.0e-6,1200,10000,8.501825066
2024-10-08T13:49:26.127,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,5.0e-5,1.0e-6,600,10000,4.634675748
2024-10-08T13:49:30.766,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,0.0001,1.0e-6,300,10000,2.431076514
2024-10-08T13:49:33.202,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,6.25e-6,1.0e-7,4800,10000,35.130710077
2024-10-08T13:50:08.338,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,1.25e-5,1.0e-7,2400,10000,19.64930455
2024-10-08T13:50:27.993,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,2.5e-5,1.0e-7,1200,10000,10.890983703
2024-10-08T13:50:38.889,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,5.0e-5,1.0e-7,600,10000,5.883380098
2024-10-08T13:50:44.778,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,0.0001,1.0e-7,300,10000,2.946606447
2024-10-08T13:50:47.730,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,6.25e-6,0.0001,4800,10000,121.201682174
2024-10-08T13:52:48.951,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,1.25e-5,0.0001,2400,10000,63.415900934
2024-10-08T13:53:52.385,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,2.5e-5,0.0001,1200,10000,34.630893381
2024-10-08T13:54:27.036,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,5.0e-5,0.0001,600,10000,16.104344845
2024-10-08T13:54:43.159,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,0.0001,0.0001,300,10000,8.309212356
2024-10-08T13:54:51.486,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,6.25e-6,1.0e-5,4800,10000,139.331919106
2024-10-08T13:57:10.838,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,1.25e-5,1.0e-5,2400,10000,62.287640227
2024-10-08T13:58:13.142,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,2.5e-5,1.0e-5,1200,10000,29.861346941
2024-10-08T13:58:43.016,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,5.0e-5,1.0e-5,600,10000,14.938726647
2024-10-08T13:58:57.968,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,0.0001,1.0e-5,300,10000,7.540987526
2024-10-08T13:59:05.523,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,4800,10000,164.9270521
2024-10-08T14:01:50.467,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,1.25e-5,1.0e-6,2400,10000,82.646972803
2024-10-08T14:03:13.132,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,2.5e-5,1.0e-6,1200,10000,39.350681285
2024-10-08T14:03:52.499,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,5.0e-5,1.0e-6,600,10000,20.51744623
2024-10-08T14:04:13.032,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,0.0001,1.0e-6,300,10000,10.160492431
2024-10-11T11:02:50.945,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,6.25e-6,0.0001,4800,10000,359.353288872
2024-10-11T11:08:51.366,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,1.25e-5,0.0001,2400,10000,179.802446315
2024-10-11T11:11:51.211,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,2.5e-5,0.0001,1200,10000,102.483270211
2024-10-11T11:13:33.739,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,5.0e-5,0.0001,600,10000,47.77838804
2024-10-11T11:14:21.556,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,0.0001,0.0001,300,10000,23.702676343
2024-10-11T11:14:45.296,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,6.25e-6,1.0e-5,4800,10000,411.797079867
2024-10-11T11:21:37.138,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,1.25e-5,1.0e-5,2400,10000,209.734277693
2024-10-11T11:25:06.914,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,2.5e-5,1.0e-5,1200,10000,123.410666367
2024-10-11T11:27:10.377,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,5.0e-5,1.0e-5,600,10000,68.394856757
2024-10-11T11:28:18.817,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,0.0001,1.0e-5,300,10000,32.581133708
2024-10-11T11:28:51.439,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,6.25e-6,1.0e-6,4800,10000,502.314473494
2024-10-11T11:37:13.806,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,1.25e-5,1.0e-6,2400,10000,230.653325738
2024-10-11T11:41:04.503,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,2.5e-5,1.0e-6,1200,10000,114.875195625
2024-10-11T11:42:59.422,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,5.0e-5,1.0e-6,600,10000,62.764603948
2024-10-11T11:44:02.224,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,0.0001,1.0e-6,300,10000,30.70564494
2024-10-11T11:44:32.971,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,6.25e-6,0.0001,4800,10000,1947.163416269
2024-10-11T12:17:00.293,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,1.25e-5,0.0001,2400,10000,1022.366547012
2024-10-11T12:34:02.803,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,2.5e-5,0.0001,1200,10000,533.306707198
2024-10-11T12:42:56.283,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,5.0e-5,0.0001,600,10000,316.531284287
2024-10-11T12:48:12.972,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,0.0001,0.0001,300,10000,159.35175084
2024-10-11T12:50:52.460,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,6.25e-6,1.0e-5,4800,10000,2180.555955546
2024-10-11T13:27:13.198,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,1.25e-5,1.0e-5,2400,10000,1143.953434819
2024-10-11T13:46:17.310,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,2.5e-5,1.0e-5,1200,10000,581.926344732
2024-10-11T13:55:59.383,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,5.0e-5,1.0e-5,600,10000,298.335493723
2024-10-11T14:00:57.859,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,0.0001,1.0e-5,300,10000,144.804124702
2024-10-11T14:03:22.800,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,6.25e-6,1.0e-6,4800,10000,2409.268422656
2024-10-11T14:43:32.247,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,1.25e-5,1.0e-6,2400,10000,1269.168867278
2024-10-11T15:04:41.583,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,2.5e-5,1.0e-6,1200,10000,706.682010213
2024-10-11T15:16:28.416,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,5.0e-5,1.0e-6,600,10000,357.616045377
2024-10-11T15:22:26.183,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,0.0001,1.0e-6,300,10000,171.669295394
2024-10-15T11:47:21.227,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,1.25e-5,0.0001,4800,10000,4.903624341
2024-10-15T11:47:27.052,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,2.5e-5,0.0001,4800,10000,3.683916427
2024-10-15T11:47:30.737,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,5.0e-5,0.0001,4800,10000,3.74810386
2024-10-15T11:47:34.486,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,0.0001,0.0001,4800,10000,3.708971553
2024-10-15T11:47:38.196,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,3.467813131
2024-10-15T11:47:41.665,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,2.5e-5,1.0e-5,4800,10000,3.370359923
2024-10-15T11:47:45.036,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,5.0e-5,1.0e-5,4800,10000,3.762477138
2024-10-15T11:47:48.799,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,0.0001,1.0e-5,4800,10000,3.990467899
2024-10-15T11:47:52.791,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,3.574771779
2024-10-15T11:47:56.367,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,2.5e-5,1.0e-6,4800,10000,3.841332289
2024-10-15T11:48:00.209,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,5.0e-5,1.0e-6,4800,10000,4.48749596
2024-10-15T11:48:04.697,spinodal_normal_IC_printing,Julia,32,0.015009369912862116,0.0001,1.0e-6,4800,10000,4.745523173
2024-10-15T11:48:09.444,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,1.25e-5,0.0001,4800,10000,12.852811171
2024-10-15T11:48:22.299,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,2.5e-5,0.0001,4800,10000,12.76111852
2024-10-15T11:48:35.063,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,5.0e-5,0.0001,4800,10000,12.937075507
2024-10-15T11:48:48.002,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,0.0001,0.0001,4800,10000,14.102230278
2024-10-15T11:49:02.107,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,13.622107468
2024-10-15T11:49:15.732,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,2.5e-5,1.0e-5,4800,10000,15.531853126
2024-10-15T11:49:31.267,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,5.0e-5,1.0e-5,4800,10000,17.004161479
2024-10-15T11:49:48.273,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,0.0001,1.0e-5,4800,10000,16.621813879
2024-10-15T11:50:04.899,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,16.636151597
2024-10-15T11:50:21.538,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,2.5e-5,1.0e-6,4800,10000,18.510781821
2024-10-15T11:50:40.051,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,5.0e-5,1.0e-6,4800,10000,19.380163508
2024-10-15T11:50:59.434,spinodal_normal_IC_printing,Julia,64,0.015009369912862116,0.0001,1.0e-6,4800,10000,22.138808894
2024-10-15T11:51:21.571,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,1.25e-5,0.0001,4800,10000,67.829931031
2024-10-15T11:52:29.408,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,2.5e-5,0.0001,4800,10000,68.96388078
2024-10-15T11:53:38.381,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,5.0e-5,0.0001,4800,10000,68.743766081
2024-10-15T11:54:47.134,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,0.0001,0.0001,4800,10000,71.080991311
2024-10-15T11:55:58.226,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,81.439258159
2024-10-15T11:57:19.675,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,2.5e-5,1.0e-5,4800,10000,81.109995487
2024-10-15T11:58:40.795,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,5.0e-5,1.0e-5,4800,10000,74.57676312
2024-10-15T11:59:55.383,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,0.0001,1.0e-5,4800,10000,73.840807771
2024-10-15T12:01:09.233,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,96.936295237
2024-10-15T12:02:46.180,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,2.5e-5,1.0e-6,4800,10000,90.159097769
2024-10-15T12:04:16.350,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,5.0e-5,1.0e-6,4800,10000,84.696211331
2024-10-15T12:05:41.056,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,0.0001,1.0e-6,4800,10000,82.932678933
2024-10-15T12:07:03.999,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,1.25e-5,0.0001,4800,10000,309.131368413
2024-10-15T12:12:13.173,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,2.5e-5,0.0001,4800,10000,310.335752367
2024-10-15T12:17:23.549,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,5.0e-5,0.0001,4800,10000,369.447374836
2024-10-15T12:23:33.038,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,0.0001,0.0001,4800,10000,489.280043671
2024-10-15T12:31:42.370,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,540.230567091
2024-10-15T12:40:42.687,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,2.5e-5,1.0e-5,4800,10000,478.143086762
2024-10-15T12:48:40.875,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,5.0e-5,1.0e-5,4800,10000,405.695923784
2024-10-15T12:55:26.619,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,0.0001,1.0e-5,4800,10000,433.290510915
2024-10-15T13:02:39.961,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,639.983381887
2024-10-15T13:13:20.002,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,2.5e-5,1.0e-6,4800,10000,691.809043889
2024-10-15T13:24:51.884,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,5.0e-5,1.0e-6,4800,10000,603.57581236
2024-10-15T13:34:55.524,spinodal_normal_IC_printing,Julia,256,0.015009369912862116,0.0001,1.0e-6,4800,10000,523.392841402
2024-10-15T14:28:39.458,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,1.25e-5,0.0001,4800,10000,6660.399491379
2024-10-15T16:19:42.078,spinodal_normal_IC_printing_ERROR,Julia,512,0.015009369912862116,2.5e-5,0.0001,4800,10000,13555.788085602
2024-10-15,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,6.250000e-06,NaN,4800,NaN,8.349248
2024-10-15,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,1.250000e-05,NaN,2400,NaN,4.182877
2024-10-15,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,2.500000e-05,NaN,1200,NaN,2.128346
2024-10-15,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,5.000000e-05,NaN,600,NaN,1.183210
2024-10-15,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,1.000000e-04,NaN,300,NaN,0.535433
2024-10-15,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,6.250000e-06,NaN,4800,NaN,33.398445
2024-10-15,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,1.250000e-05,NaN,2400,NaN,21.758951
2024-10-15,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,2.500000e-05,NaN,1200,NaN,11.727108
2024-10-15,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,5.000000e-05,NaN,600,NaN,6.059343
2024-10-15,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,1.000000e-04,NaN,300,NaN,2.728531
2024-10-15,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,6.250000e-06,NaN,4800,NaN,136.105192
2024-10-15,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,1.250000e-05,NaN,2400,NaN,90.323358
2024-10-15,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,2.500000e-05,NaN,1200,NaN,44.107584
2024-10-15,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,5.000000e-05,NaN,600,NaN,22.185025
2024-10-15,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,1.000000e-04,NaN,300,NaN,11.534423
2024-10-28,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,6.250000e-06,NaN,4800,NaN,7.889834
2024-10-28,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,1.250000e-05,NaN,4800,NaN,8.302417
2024-10-28,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,2.500000e-05,NaN,4800,NaN,7.972316
2024-10-28,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,5.000000e-05,NaN,4800,NaN,8.088021
2024-10-28,spinodal_normal_IC,MATLAB_SAV,32,0.015009369912862116,1.000000e-04,NaN,4800,NaN,8.284390
2024-10-28,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,6.250000e-06,NaN,4800,NaN,28.152659
2024-10-28,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,1.250000e-05,NaN,4800,NaN,27.264393
2024-10-28,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,2.500000e-05,NaN,4800,NaN,25.833386
2024-10-28,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,5.000000e-05,NaN,4800,NaN,27.856024
2024-10-28,spinodal_normal_IC,MATLAB_SAV,64,0.015009369912862116,1.000000e-04,NaN,4800,NaN,26.696395
2024-10-28,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,6.250000e-06,NaN,4800,NaN,78.181892
2024-10-28,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,1.250000e-05,NaN,4800,NaN,81.353903
2024-10-28,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,2.500000e-05,NaN,4800,NaN,96.348726
2024-10-28,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,5.000000e-05,NaN,4800,NaN,95.315793
2024-10-28,spinodal_normal_IC,MATLAB_SAV,128,0.015009369912862116,1.000000e-04,NaN,4800,NaN,100.860290
2024-10-28,spinodal_normal_IC,MATLAB_SAV,256,0.015009369912862116,6.250000e-06,NaN,4800,NaN,501.727075
2024-10-28,spinodal_normal_IC,MATLAB_SAV,256,0.015009369912862116,1.250000e-05,NaN,4800,NaN,498.825611
2024-10-28,spinodal_normal_IC,MATLAB_SAV,256,0.015009369912862116,2.500000e-05,NaN,4800,NaN,499.659050
2024-10-28,spinodal_normal_IC,MATLAB_SAV,256,0.015009369912862116,5.000000e-05,NaN,4800,NaN,466.635525
2024-10-28,spinodal_normal_IC_ERROR,MATLAB_SAV,256,0.015009369912862116,1.000000e-04,NaN,4800,NaN,679.090240
2024-10-29,spinodal_normal_IC,MATLAB_SAV,512,0.015009369912862116,6.250000e-06,NaN,4800,NaN,2306.104704
2024-10-15T20:05:38.113,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,5.0e-5,0.0001,4800,10000,2497.515061828
2024-10-15T20:47:15.772,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,0.0001,0.0001,4800,10000,2876.847130473
2024-10-15T21:35:12.760,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,2671.171754591
2024-10-15T22:19:44.267,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,2.5e-5,1.0e-5,4800,10000,2465.950356317
2024-10-15T23:00:50.409,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,5.0e-5,1.0e-5,4800,10000,77434.043005199
2024-10-16T20:31:24.607,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,0.0001,1.0e-5,4800,10000,2492.080123154
2024-10-16T21:12:56.887,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,66981.788482907
2024-10-17T15:49:18.773,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,2.5e-5,1.0e-6,4800,10000,9280.319183285
2024-10-17T18:23:59.290,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,5.0e-5,1.0e-6,4800,10000,50460.555474621
2024-10-18T08:25:00.025,spinodal_normal_IC_printing,Julia,512,0.015009369912862116,0.0001,1.0e-6,4800,10000,2836.384818535
2024-10-18T10:52:55.635,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,3.0e-9,1.0e-5,10000,10000,80.057694484
2024-10-18T11:35:22.481,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,3.0e-9,1.0e-5,1000000,10000,6104.605849686
2024-10-18T13:17:07.387,spinodal_normal_IC_printing,Julia,128,0.015009369912862116,3.0e-9,1.0e-5,1000000,10000,5411.88797577
